fiber_fraction,Ef_Em,width_to_thickness_ratio,length_value,theta,length_distribution_type,sim,random_seed,box_x,box_z,E1_Em,E2_Em,E3_Em,G12_Em,G13_Em,G23_Em,v12,v13,v23,L_band
0.25,40.0,2.0,50.0,20,exponential,sim006_25,3,150,1500,1.84297,1.83933,3.64421,0.67608,0.76203,0.76006,0.35659,0.15431,0.15419,short
0.25,48.0,2.0,50.0,20,exponential,sim006_25,3,150,1500,1.86024,1.85646,3.82123,0.68162,0.77269,0.77053,0.35801,0.1485,0.14841,short
0.3,4.0,2.0,50.0,20,exponential,sim006_30,1,150,1500,1.48099,1.47187,1.68738,0.55701,0.57635,0.57208,0.32515,0.26619,0.26651,short
0.3,12.0,2.0,50.0,20,exponential,sim006_30,1,150,1500,1.84284,1.81664,2.78181,0.68163,0.74302,0.73102,0.34196,0.19766,0.1987,short
0.3,20.0,2.0,50.0,20,exponential,sim006_30,1,150,1500,1.96791,1.93442,3.45245,0.72326,0.80753,0.79234,0.34864,0.16891,0.17053,short
0.3,28.0,2.0,50.0,20,exponential,sim006_30,1,150,1500,2.03314,1.99569,3.92275,0.74471,0.84346,0.82663,0.35228,0.15296,0.15496,short
0.3,32.0,2.0,50.0,20,exponential,sim006_30,1,150,1500,2.0555,2.01668,4.11076,0.75202,0.85624,0.83887,0.35354,0.14735,0.14948,short
0.3,40.0,2.0,50.0,20,exponential,sim006_30,1,150,1500,2.08877,2.04791,4.42187,0.76286,0.87576,0.85761,0.35544,0.13887,0.14121,short
0.3,48.0,2.0,50.0,20,exponential,sim006_30,1,150,1500,2.11246,2.07016,4.66986,0.77057,0.89006,0.87139,0.35679,0.13274,0.13523,short
0.1,4.0,3.0,50.0,0,exponential,sim007_10,1,150,1500,1.14472,1.1477,1.22676,0.42834,0.4357,0.4369,0.33285,0.29975,0.29952,short
0.1,12.0,3.0,50.0,0,exponential,sim007_10,1,150,1500,1.2389,1.24671,1.55232,0.45689,0.47752,0.47995,0.34905,0.2556,0.2547,short
0.1,20.0,3.0,50.0,0,exponential,sim007_10,1,150,1500,1.27082,1.28062,1.73632,0.46548,0.49254,0.49522,0.35727,0.23429,0.23289,short
0.1,28.0,3.0,50.0,0,exponential,sim007_10,1,150,1500,1.28755,1.29845,1.85995,0.46972,0.50067,0.50339,0.36225,0.22162,0.21987,short
0.1,32.0,3.0,50.0,0,exponential,sim007_10,1,150,1500,1.29331,1.30459,1.90827,0.47114,0.50351,0.50625,0.36408,0.217,0.21511,short
0.1,40.0,3.0,50.0,0,exponential,sim007_10,1,150,1500,1.3019,1.31376,1.98696,0.4732,0.50781,0.51055,0.36692,0.20985,0.20775,short
0.1,48.0,3.0,50.0,0,exponential,sim007_10,1,150,1500,1.30803,1.3203,2.04858,0.47464,0.51093,0.51367,0.36904,0.20454,0.20229,short
0.15,4.0,3.0,50.0,0,exponential,sim007_15,1,150,1500,1.21915,1.22778,1.33947,0.45695,0.46641,0.4706,0.33151,0.28892,0.28882,short
0.15,12.0,3.0,50.0,0,exponential,sim007_15,1,150,1500,1.36429,1.3881,1.83328,0.50406,0.53208,0.54243,0.34809,0.23541,0.23484,short
0.15,20.0,3.0,50.0,0,exponential,sim007_15,1,150,1500,1.41325,1.44353,2.11553,0.51878,0.55639,0.56907,0.3559,0.21121,0.21003,short
0.15,28.0,3.0,50.0,0,exponential,sim007_15,1,150,1500,1.43875,1.47262,2.30667,0.52616,0.56977,0.58364,0.36049,0.19722,0.19559,short
0.15,32.0,3.0,50.0,0,exponential,sim007_15,1,150,1500,1.44749,1.48263,2.38178,0.52865,0.5745,0.58878,0.36216,0.19219,0.19038,short
0.15,40.0,3.0,50.0,0,exponential,sim007_15,1,150,1500,1.46049,1.49755,2.50465,0.5323,0.58171,0.59657,0.36473,0.18447,0.18237,short
0.15,48.0,3.0,50.0,0,exponential,sim007_15,1,150,1500,1.46974,1.50817,2.60144,0.53486,0.58698,0.60224,0.36662,0.1788,0.17646,short
0.2,4.0,3.0,50.0,0,exponential,sim007_20,1,150,1500,1.30051,1.30711,1.45963,0.48881,0.50043,0.50484,0.33184,0.27839,0.27861,short
0.2,12.0,3.0,50.0,0,exponential,sim007_20,1,150,1500,1.50756,1.52472,2.15428,0.55926,0.59469,0.60637,0.35175,0.21626,0.2168,short
0.2,20.0,3.0,50.0,0,exponential,sim007_20,1,150,1500,1.57817,1.59958,2.56422,0.58213,0.63023,0.645,0.36041,0.18928,0.18971,short
0.2,28.0,3.0,50.0,0,exponential,sim007_20,1,150,1500,1.61498,1.63869,2.84684,0.59379,0.64989,0.6664,0.36534,0.17399,0.17431,short
0.2,32.0,3.0,50.0,0,exponential,sim007_20,1,150,1500,1.6276,1.6521,2.95896,0.59774,0.65687,0.67398,0.3671,0.16854,0.16881,short
0.2,40.0,3.0,50.0,0,exponential,sim007_20,1,150,1500,1.64637,1.67205,3.14362,0.60356,0.66751,0.68555,0.36978,0.16024,0.16042,short
0.2,48.0,3.0,50.0,0,exponential,sim007_20,1,150,1500,1.65971,1.68622,3.29016,0.60767,0.6753,0.69402,0.37174,0.15418,0.1543,short
0.25,4.0,3.0,50.0,0,exponential,sim007_25,3,150,1500,1.39769,1.39686,1.56906,0.5261,0.54153,0.54059,0.32843,0.27325,0.27306,short
0.25,12.0,3.0,50.0,0,exponential,sim007_25,3,150,1500,1.69847,1.69638,2.40144,0.63124,0.68008,0.67695,0.34613,0.21174,0.21126,short
0.25,20.0,3.0,50.0,0,exponential,sim007_25,3,150,1500,1.80584,1.80326,2.86982,0.66786,0.73489,0.73066,0.35318,0.18594,0.18542,short
0.25,28.0,3.0,50.0,0,exponential,sim007_25,3,150,1500,1.86275,1.8599,3.18033,0.6871,0.7656,0.76072,0.357,0.17162,0.1711,short
0.25,32.0,3.0,50.0,0,exponential,sim007_25,3,150,1500,1.8824,1.87945,3.30042,0.69372,0.77652,0.77141,0.35833,0.16659,0.16607,short
0.25,40.0,3.0,50.0,0,exponential,sim007_25,3,150,1500,1.91173,1.90863,3.4941,0.70359,0.79317,0.7877,0.36031,0.159,0.15849,short
0.25,48.0,3.0,50.0,0,exponential,sim007_25,3,150,1500,1.93266,1.92946,3.64402,0.71062,0.80533,0.7996,0.36172,0.15353,0.15302,short
0.3,4.0,3.0,50.0,0,exponential,sim007_30,1,150,1500,1.4937,1.49192,1.69793,0.56188,0.58053,0.58022,0.32535,0.26568,0.26603,short
0.3,12.0,3.0,50.0,0,exponential,sim007_30,1,150,1500,1.88468,1.87957,2.76834,0.69797,0.75864,0.7575,0.34188,0.19942,0.20028,short
0.3,20.0,3.0,50.0,0,exponential,sim007_30,1,150,1500,2.027,2.0206,3.39537,0.74646,0.83075,0.82911,0.34811,0.17201,0.17303,short
0.3,28.0,3.0,50.0,0,exponential,sim007_30,1,150,1500,2.10292,2.0959,3.82103,0.77217,0.87162,0.86965,0.3514,0.15691,0.15797,short
0.3,32.0,3.0,50.0,0,exponential,sim007_30,1,150,1500,2.1292,2.12197,3.98781,0.78105,0.88624,0.88414,0.35253,0.15161,0.15268,short
0.3,40.0,3.0,50.0,0,exponential,sim007_30,1,150,1500,2.16849,2.16099,4.25942,0.79432,0.90863,0.90634,0.3542,0.14364,0.14471,short
0.3,48.0,3.0,50.0,0,exponential,sim007_30,1,150,1500,2.19656,2.18889,4.47187,0.80379,0.92506,0.92261,0.35539,0.13791,0.13896,short
0.1,4.0,3.0,50.0,10,exponential,sim008_10,1,150,1500,1.14531,1.14206,1.22005,0.42868,0.4373,0.43547,0.33335,0.30098,0.30104,short
0.1,12.0,3.0,50.0,10,exponential,sim008_10,1,150,1500,1.2407,1.23322,1.52522,0.4579,0.48215,0.47714,0.34937,0.2597,0.25952,short
0.1,20.0,3.0,50.0,10,exponential,sim008_10,1,150,1500,1.27296,1.2641,1.69367,0.4668,0.49862,0.49196,0.35719,0.23986,0.2395,short
0.1,28.0,3.0,50.0,10,exponential,sim008_10,1,150,1500,1.28988,1.28037,1.80562,0.47123,0.50764,0.49991,0.36187,0.22806,0.22755,short
0.1,32.0,3.0,50.0,10,exponential,sim008_10,1,150,1500,1.29572,1.286,1.84919,0.47272,0.51083,0.50268,0.36359,0.22374,0.22317,short
0.1,40.0,3.0,50.0,10,exponential,sim008_10,1,150,1500,1.30446,1.29443,1.91998,0.47491,0.51568,0.50685,0.36626,0.21705,0.21637,short
0.1,48.0,3.0,50.0,10,exponential,sim008_10,1,150,1500,1.31071,1.30049,1.97537,0.47645,0.51922,0.50985,0.36824,0.21206,0.21129,short
0.15,4.0,3.0,50.0,10,exponential,sim008_15,1,150,1500,1.222,1.22011,1.33517,0.45768,0.46993,0.46869,0.333,0.28973,0.28963,short
0.15,12.0,3.0,50.0,10,exponential,sim008_15,1,150,1500,1.37183,1.36681,1.81763,0.50566,0.54192,0.5381,0.35164,0.23774,0.23705,short
0.15,20.0,3.0,50.0,10,exponential,sim008_15,1,150,1500,1.42272,1.41649,2.09174,0.52075,0.56927,0.56396,0.36011,0.21419,0.21308,short
0.15,28.0,3.0,50.0,10,exponential,sim008_15,1,150,1500,1.44935,1.4425,2.27651,0.52837,0.5845,0.57816,0.36501,0.2006,0.19918,short
0.15,32.0,3.0,50.0,10,exponential,sim008_15,1,150,1500,1.45852,1.45145,2.34891,0.53095,0.58992,0.58317,0.36677,0.19571,0.19416,short
0.15,40.0,3.0,50.0,10,exponential,sim008_15,1,150,1500,1.47221,1.46484,2.4671,0.53476,0.59821,0.59078,0.36947,0.18821,0.18645,short
0.15,48.0,3.0,50.0,10,exponential,sim008_15,1,150,1500,1.482,1.47442,2.56001,0.53745,0.60431,0.59632,0.37145,0.1827,0.18077,short
0.2,4.0,3.0,50.0,10,exponential,sim008_20,1,150,1500,1.3044,1.30144,1.45107,0.48852,0.50444,0.50274,0.33174,0.2805,0.28048,short
0.2,12.0,3.0,50.0,10,exponential,sim008_20,1,150,1500,1.51866,1.51027,2.11672,0.55865,0.60672,0.60157,0.35127,0.22169,0.22156,short
0.2,20.0,3.0,50.0,10,exponential,sim008_20,1,150,1500,1.59261,1.58174,2.50366,0.58154,0.64619,0.63927,0.35966,0.19587,0.19579,short
0.2,28.0,3.0,50.0,10,exponential,sim008_20,1,150,1500,1.63152,1.61919,2.76864,0.59331,0.66822,0.66022,0.36442,0.18113,0.18111,short
0.2,32.0,3.0,50.0,10,exponential,sim008_20,1,150,1500,1.64495,1.63209,2.87348,0.59733,0.67607,0.66766,0.36611,0.17584,0.17586,short
0.2,40.0,3.0,50.0,10,exponential,sim008_20,1,150,1500,1.66503,1.65134,3.04593,0.6033,0.68809,0.67902,0.3687,0.16775,0.16782,short
0.2,48.0,3.0,50.0,10,exponential,sim008_20,1,150,1500,1.67943,1.6651,3.1827,0.60755,0.69692,0.68735,0.3706,0.16181,0.16194,short
0.25,4.0,3.0,50.0,10,exponential,sim008_25,3,150,1500,1.39373,1.39244,1.55667,0.52408,0.53999,0.53896,0.32727,0.27507,0.2752,short
0.25,12.0,3.0,50.0,10,exponential,sim008_25,3,150,1500,1.6895,1.68639,2.35645,0.62654,0.67664,0.67301,0.34301,0.21579,0.21615,short
0.25,20.0,3.0,50.0,10,exponential,sim008_25,3,150,1500,1.79481,1.79091,2.8015,0.66199,0.73057,0.72543,0.34917,0.19084,0.19138,short
0.25,28.0,3.0,50.0,10,exponential,sim008_25,3,150,1500,1.85079,1.84639,3.09505,0.68063,0.76082,0.75469,0.35248,0.17697,0.17763,short
0.25,32.0,3.0,50.0,10,exponential,sim008_25,3,150,1500,1.87018,1.86558,3.20833,0.68705,0.77159,0.76509,0.35363,0.17208,0.17279,short
0.25,40.0,3.0,50.0,10,exponential,sim008_25,3,150,1500,1.89925,1.8943,3.39087,0.69663,0.78805,0.78093,0.35533,0.16468,0.16547,short
0.25,48.0,3.0,50.0,10,exponential,sim008_25,3,150,1500,1.92011,1.91487,3.53212,0.70348,0.80009,0.79251,0.35654,0.15933,0.16019,short
0.3,4.0,3.0,50.0,10,exponential,sim008_30,1,150,1500,1.48098,1.48952,1.68403,0.56088,0.57727,0.58132,0.32428,0.26754,0.2673,short
0.3,12.0,3.0,50.0,10,exponential,sim008_30,1,150,1500,1.8519,1.87777,2.71744,0.69699,0.75133,0.76447,0.33898,0.20374,0.20333,short
0.3,20.0,3.0,50.0,10,exponential,sim008_30,1,150,1500,1.98578,2.01974,3.31934,0.7458,0.82186,0.83987,0.34449,0.17731,0.17668,short
0.3,28.0,3.0,50.0,10,exponential,sim008_30,1,150,1500,2.0573,2.09593,3.72829,0.77185,0.86194,0.88297,0.3474,0.16267,0.16187,short
0.3,32.0,3.0,50.0,10,exponential,sim008_30,1,150,1500,2.08213,2.12243,3.88889,0.7809,0.87632,0.89846,0.3484,0.15751,0.15665,short
0.3,40.0,3.0,50.0,10,exponential,sim008_30,1,150,1500,2.11939,2.16223,4.15117,0.79447,0.8984,0.92226,0.34988,0.1497,0.14875,short
0.3,48.0,3.0,50.0,10,exponential,sim008_30,1,150,1500,2.14616,2.19084,4.35725,0.80423,0.91464,0.9398,0.35093,0.14404,0.14303,short
0.1,4.0,3.0,50.0,20,exponential,sim009_10,1,150,1500,1.14424,1.14295,1.22188,0.42899,0.43676,0.43632,0.33359,0.30039,0.30051,short
0.1,12.0,3.0,50.0,20,exponential,sim009_10,1,150,1500,1.23891,1.23576,1.53264,0.45872,0.48066,0.48009,0.35004,0.25792,0.25835,short
0.1,20.0,3.0,50.0,20,exponential,sim009_10,1,150,1500,1.27116,1.26737,1.70558,0.46779,0.49665,0.49624,0.35812,0.23742,0.23803,short
0.1,28.0,3.0,50.0,20,exponential,sim009_10,1,150,1500,1.28815,1.28403,1.82126,0.47231,0.50535,0.50509,0.363,0.22517,0.22587,short
0.1,32.0,3.0,50.0,20,exponential,sim009_10,1,150,1500,1.29401,1.2898,1.86646,0.47383,0.50842,0.50822,0.36479,0.22069,0.2214,short
0.1,40.0,3.0,50.0,20,exponential,sim009_10,1,150,1500,1.30279,1.29845,1.94016,0.47605,0.51307,0.51297,0.36757,0.21371,0.21446,short
0.1,48.0,3.0,50.0,20,exponential,sim009_10,1,150,1500,1.30908,1.30466,1.99803,0.47761,0.51645,0.51643,0.36966,0.20852,0.20927,short
0.15,4.0,3.0,50.0,20,exponential,sim009_15,1,150,1500,1.22157,1.22246,1.33754,0.45798,0.46877,0.46938,0.33301,0.28905,0.2892,short
0.15,12.0,3.0,50.0,20,exponential,sim009_15,1,150,1500,1.37043,1.37323,1.82383,0.50624,0.53804,0.53989,0.35161,0.23609,0.23638,short
0.15,20.0,3.0,50.0,20,exponential,sim009_15,1,150,1500,1.42099,1.42463,2.09957,0.52142,0.56396,0.56653,0.36007,0.21216,0.21243,short
0.15,28.0,3.0,50.0,20,exponential,sim009_15,1,150,1500,1.44742,1.45153,2.28512,0.52908,0.57831,0.58134,0.36496,0.19836,0.1986,short
0.15,32.0,3.0,50.0,20,exponential,sim009_15,1,150,1500,1.45651,1.46078,2.35772,0.53166,0.5834,0.58662,0.36672,0.1934,0.19362,short
0.15,40.0,3.0,50.0,20,exponential,sim009_15,1,150,1500,1.47007,1.47457,2.47607,0.53548,0.59119,0.59469,0.36941,0.1858,0.186,short
0.15,48.0,3.0,50.0,20,exponential,sim009_15,1,150,1500,1.47975,1.48441,2.56892,0.53817,0.5969,0.60063,0.37138,0.18022,0.1804,short
0.2,4.0,3.0,50.0,20,exponential,sim009_20,1,150,1500,1.30509,1.30015,1.45529,0.48965,0.50506,0.5013,0.33324,0.27949,0.27908,short
0.2,12.0,3.0,50.0,20,exponential,sim009_20,1,150,1500,1.51933,1.50646,2.13312,0.56146,0.60793,0.59705,0.35478,0.21945,0.21823,short
0.2,20.0,3.0,50.0,20,exponential,sim009_20,1,150,1500,1.59284,1.5768,2.52843,0.58497,0.64776,0.63315,0.36391,0.19325,0.19185,short
0.2,28.0,3.0,50.0,20,exponential,sim009_20,1,150,1500,1.63129,1.61355,2.79907,0.59702,0.67009,0.65307,0.36904,0.17837,0.17691,short
0.2,32.0,3.0,50.0,20,exponential,sim009_20,1,150,1500,1.64451,1.62618,2.90605,0.60112,0.67807,0.66012,0.37086,0.17306,0.17158,short
0.2,40.0,3.0,50.0,20,exponential,sim009_20,1,150,1500,1.66421,1.645,3.08185,0.6072,0.69032,0.67085,0.37363,0.16495,0.16346,short
0.2,48.0,3.0,50.0,20,exponential,sim009_20,1,150,1500,1.67827,1.65842,3.22108,0.6115,0.69935,0.67868,0.37564,0.15902,0.15752,short
0.25,4.0,3.0,50.0,20,exponential,sim009_25,3,150,1500,1.39014,1.39545,1.56196,0.52465,0.53814,0.54072,0.32764,0.27395,0.27387,short
0.25,12.0,3.0,50.0,20,exponential,sim009_25,3,150,1500,1.6786,1.69422,2.37728,0.62738,0.67043,0.67828,0.34379,0.21329,0.21318,short
0.25,20.0,3.0,50.0,20,exponential,sim009_25,3,150,1500,1.78051,1.80064,2.83296,0.66277,0.72204,0.73262,0.35013,0.188,0.18777,short
0.25,28.0,3.0,50.0,20,exponential,sim009_25,3,150,1500,1.83444,1.85705,3.13384,0.68131,0.75083,0.76311,0.35353,0.17401,0.1737,short
0.25,32.0,3.0,50.0,20,exponential,sim009_25,3,150,1500,1.85307,1.87653,3.24995,0.68769,0.76105,0.77398,0.3547,0.16909,0.16876,short
0.25,40.0,3.0,50.0,20,exponential,sim009_25,3,150,1500,1.8809,1.90566,3.43698,0.69719,0.77662,0.79057,0.35645,0.16167,0.16129,short
0.25,48.0,3.0,50.0,20,exponential,sim009_25,3,150,1500,1.90081,1.92648,3.58159,0.70396,0.78798,0.80272,0.35769,0.15632,0.15591,short
0.3,4.0,3.0,50.0,20,exponential,sim009_30,1,150,1500,1.48106,1.48638,1.68456,0.56076,0.57706,0.57921,0.32524,0.267,0.26695,short
0.3,12.0,3.0,50.0,20,exponential,sim009_30,1,150,1500,1.85007,1.86713,2.7165,0.69595,0.74907,0.75577,0.34113,0.20255,0.20248,short
0.3,20.0,3.0,50.0,20,exponential,sim009_30,1,150,1500,1.98238,2.00509,3.31528,0.74407,0.81801,0.82693,0.34707,0.17592,0.17566,short
0.3,28.0,3.0,50.0,20,exponential,sim009_30,1,150,1500,2.05276,2.07874,3.7206,0.76962,0.85697,0.86715,0.35022,0.1612,0.16079,short
0.3,32.0,3.0,50.0,20,exponential,sim009_30,1,150,1500,2.07711,2.10427,3.87933,0.77846,0.87091,0.88152,0.3513,0.15604,0.15555,short
0.3,40.0,3.0,50.0,20,exponential,sim009_30,1,150,1500,2.11355,2.14251,4.13792,0.79168,0.89224,0.9035,0.3529,0.14823,0.14763,short
0.3,48.0,3.0,50.0,20,exponential,sim009_30,1,150,1500,2.13963,2.16991,4.34041,0.80115,0.9079,0.91961,0.35404,0.14261,0.14191,short
0.1,4.0,1.0,100.0,0,exponential,sim010_10,1,150,1500,1.14116,1.14146,1.25331,0.42698,0.43315,0.43299,0.33593,0.29286,0.29265,medium
0.1,12.0,1.0,100.0,0,exponential,sim010_10,1,150,1500,1.23345,1.23445,1.78105,0.45235,0.47074,0.46951,0.36269,0.22421,0.22333,medium
0.1,20.0,1.0,100.0,0,exponential,sim010_10,1,150,1500,1.26632,1.26771,2.20456,0.45928,0.48549,0.48314,0.37784,0.18741,0.18606,medium
0.1,28.0,1.0,100.0,0,exponential,sim010_10,1,150,1500,1.28431,1.28596,2.56544,0.46258,0.49483,0.49146,0.38745,0.16448,0.16281,medium
0.1,32.0,1.0,100.0,0,exponential,sim010_10,1,150,1500,1.29067,1.29243,2.72847,0.46366,0.49852,0.49467,0.39106,0.15592,0.15411,medium
0.1,40.0,1.0,100.0,0,exponential,sim010_10,1,150,1500,1.30036,1.30228,3.02703,0.46523,0.50474,0.5,0.39678,0.14244,0.14041,medium
0.1,48.0,1.0,100.0,0,exponential,sim010_10,1,150,1500,1.30746,1.3095,3.29549,0.46632,0.5099,0.50434,0.40112,0.13226,0.13005,medium
0.15,4.0,1.0,100.0,0,exponential,sim010_15,3,150,1500,1.22288,1.22312,1.38201,0.45838,0.46772,0.46761,0.33459,0.28059,0.28043,medium
0.15,12.0,1.0,100.0,0,exponential,sim010_15,3,150,1500,1.36968,1.37034,2.15407,0.50369,0.53192,0.5316,0.36122,0.20288,0.20235,medium
0.15,20.0,1.0,100.0,0,exponential,sim010_15,3,150,1500,1.41868,1.41954,2.75301,0.51672,0.55645,0.55604,0.3747,0.16577,0.16505,medium
0.15,28.0,1.0,100.0,0,exponential,sim010_15,3,150,1500,1.44425,1.44522,3.2493,0.52303,0.57125,0.57079,0.38275,0.14404,0.14319,medium
0.15,32.0,1.0,100.0,0,exponential,sim010_15,3,150,1500,1.45305,1.45406,3.46926,0.52513,0.57691,0.57643,0.38569,0.13618,0.13529,medium
0.15,40.0,1.0,100.0,0,exponential,sim010_15,3,150,1500,1.4662,1.46726,3.86516,0.52818,0.58616,0.58565,0.39023,0.12408,0.12312,medium
0.15,48.0,1.0,100.0,0,exponential,sim010_15,3,150,1500,1.47561,1.47671,4.21346,0.53032,0.59355,0.59303,0.39359,0.11516,0.11416,medium
0.2,4.0,1.0,100.0,0,exponential,sim010_20,3,150,1500,1.30614,1.3065,1.51348,0.4902,0.5025,0.50254,0.33271,0.26989,0.26982,medium
0.2,12.0,1.0,100.0,0,exponential,sim010_20,3,150,1500,1.51386,1.51472,2.57423,0.55773,0.59599,0.59604,0.35833,0.18496,0.18482,medium
0.2,20.0,1.0,100.0,0,exponential,sim010_20,3,150,1500,1.58232,1.5833,3.41663,0.57793,0.63237,0.63246,0.37041,0.14693,0.14679,medium
0.2,28.0,1.0,100.0,0,exponential,sim010_20,3,150,1500,1.61755,1.61854,4.12739,0.58786,0.65437,0.65453,0.37739,0.12533,0.12523,medium
0.2,32.0,1.0,100.0,0,exponential,sim010_20,3,150,1500,1.62958,1.63056,4.44611,0.59118,0.66278,0.663,0.3799,0.11764,0.11756,medium
0.2,40.0,1.0,100.0,0,exponential,sim010_20,3,150,1500,1.64744,1.6484,5.02562,0.59604,0.67653,0.67689,0.38373,0.10592,0.10588,medium
0.2,48.0,1.0,100.0,0,exponential,sim010_20,3,150,1500,1.66015,1.66107,5.54176,0.59944,0.68755,0.68807,0.38652,0.09737,0.09738,medium
0.25,4.0,1.0,100.0,0,exponential,sim010_25,3,150,1500,1.39785,1.39738,1.64635,0.52512,0.54101,0.54076,0.32873,0.26178,0.26177,medium
0.25,12.0,1.0,100.0,0,exponential,sim010_25,3,150,1500,1.68221,1.68082,3.00185,0.62062,0.67198,0.67125,0.35035,0.17372,0.17365,medium
0.25,20.0,1.0,100.0,0,exponential,sim010_25,3,150,1500,1.7769,1.77505,4.09159,0.65047,0.72451,0.72354,0.36,0.13597,0.13588,medium
0.25,28.0,1.0,100.0,0,exponential,sim010_25,3,150,1500,1.82554,1.82339,5.01809,0.66541,0.75649,0.75537,0.36544,0.11499,0.11489,medium
0.25,32.0,1.0,100.0,0,exponential,sim010_25,3,150,1500,1.84211,1.83984,5.43543,0.67043,0.76876,0.76758,0.36737,0.1076,0.10751,medium
0.25,40.0,1.0,100.0,0,exponential,sim010_25,3,150,1500,1.86668,1.86422,6.19704,0.67783,0.78886,0.78759,0.37028,0.09642,0.09634,medium
0.25,48.0,1.0,100.0,0,exponential,sim010_25,3,150,1500,1.88413,1.88152,6.87827,0.68305,0.805,0.80367,0.37238,0.08834,0.08826,medium
0.3,4.0,1.0,100.0,0,exponential,sim010_30,1,150,1500,1.48648,1.48657,1.77643,0.56043,0.57898,0.57856,0.326,0.25489,0.25465,medium
0.3,12.0,1.0,100.0,0,exponential,sim010_30,1,150,1500,1.84511,1.84526,3.42039,0.68559,0.74767,0.74579,0.34537,0.16571,0.16498,medium
0.3,20.0,1.0,100.0,0,exponential,sim010_30,1,150,1500,1.96592,1.96608,4.75791,0.72608,0.81677,0.81367,0.35347,0.12856,0.12765,medium
0.3,28.0,1.0,100.0,0,exponential,sim010_30,1,150,1500,2.02823,2.02839,5.90674,0.74661,0.85904,0.8549,0.35792,0.10813,0.10713,medium
0.3,32.0,1.0,100.0,0,exponential,sim010_30,1,150,1500,2.04951,2.04966,6.42787,0.75357,0.87528,0.87066,0.35947,0.10097,0.09994,medium
0.3,40.0,1.0,100.0,0,exponential,sim010_30,1,150,1500,2.08112,2.08128,7.38488,0.76386,0.90193,0.89643,0.36179,0.09017,0.08911,medium
0.3,48.0,1.0,100.0,0,exponential,sim010_30,1,150,1500,2.10364,2.10379,8.24768,0.77116,0.92337,0.91707,0.36343,0.08238,0.0813,medium
0.1,4.0,1.0,100.0,10,exponential,sim011_10,1,150,1500,1.13831,1.13852,1.23057,0.42704,0.43371,0.43379,0.33279,0.29809,0.29802,medium
0.1,12.0,1.0,100.0,10,exponential,sim011_10,1,150,1500,1.23014,1.23078,1.67753,0.45443,0.47598,0.47611,0.35366,0.23883,0.23849,medium
0.1,20.0,1.0,100.0,10,exponential,sim011_10,1,150,1500,1.26296,1.26382,2.01976,0.46234,0.49339,0.49351,0.36619,0.20595,0.2054,medium
0.1,28.0,1.0,100.0,10,exponential,sim011_10,1,150,1500,1.28107,1.28206,2.30183,0.46624,0.50428,0.5044,0.37434,0.18507,0.18438,medium
0.1,32.0,1.0,100.0,10,exponential,sim011_10,1,150,1500,1.28752,1.28856,2.42648,0.46756,0.5085,0.50863,0.37744,0.17721,0.17645,medium
0.1,40.0,1.0,100.0,10,exponential,sim011_10,1,150,1500,1.2974,1.29852,2.65032,0.4695,0.51545,0.51559,0.38238,0.16474,0.16389,medium
0.1,48.0,1.0,100.0,10,exponential,sim011_10,1,150,1500,1.3047,1.30587,2.84671,0.47089,0.52102,0.52119,0.38616,0.15527,0.15434,medium
0.15,4.0,1.0,100.0,10,exponential,sim011_15,1,150,1500,1.20253,1.20305,1.34617,0.45093,0.4611,0.4611,0.33452,0.28501,0.2848,medium
0.15,12.0,1.0,100.0,10,exponential,sim011_15,1,150,1500,1.33241,1.33382,2.04604,0.49055,0.52433,0.52408,0.36021,0.2116,0.21088,medium
0.15,20.0,1.0,100.0,10,exponential,sim011_15,1,150,1500,1.37668,1.3784,2.60625,0.50196,0.5518,0.55135,0.37365,0.17481,0.17385,medium
0.15,28.0,1.0,100.0,10,exponential,sim011_15,1,150,1500,1.40042,1.40227,3.08425,0.50759,0.56993,0.56932,0.38184,0.15268,0.1516,medium
0.15,32.0,1.0,100.0,10,exponential,sim011_15,1,150,1500,1.40876,1.41065,3.30042,0.5095,0.57722,0.57655,0.38485,0.14456,0.14344,medium
0.15,40.0,1.0,100.0,10,exponential,sim011_15,1,150,1500,1.42144,1.42336,3.69661,0.51233,0.5896,0.58881,0.38953,0.13193,0.13077,medium
0.15,48.0,1.0,100.0,10,exponential,sim011_15,1,150,1500,1.43073,1.43265,4.0532,0.51436,0.59993,0.59905,0.39302,0.12251,0.12132,medium
0.2,4.0,1.0,100.0,10,exponential,sim011_20,1,150,1500,1.27994,1.28004,1.46889,0.47984,0.49395,0.49345,0.33326,0.27465,0.27439,medium
0.2,12.0,1.0,100.0,10,exponential,sim011_20,1,150,1500,1.46322,1.4637,2.43152,0.53794,0.5858,0.58315,0.35888,0.19411,0.19306,medium
0.2,20.0,1.0,100.0,10,exponential,sim011_20,1,150,1500,1.5241,1.52484,3.21426,0.55515,0.62662,0.62193,0.3712,0.15671,0.15511,medium
0.2,28.0,1.0,100.0,10,exponential,sim011_20,1,150,1500,1.55607,1.55701,3.89089,0.56374,0.65383,0.64732,0.37839,0.13507,0.13306,medium
0.2,32.0,1.0,100.0,10,exponential,sim011_20,1,150,1500,1.56717,1.56818,4.19961,0.56666,0.66485,0.6575,0.38097,0.1273,0.12511,medium
0.2,40.0,1.0,100.0,10,exponential,sim011_20,1,150,1500,1.58392,1.58504,4.76996,0.571,0.68366,0.67476,0.38492,0.11537,0.11288,medium
